,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1.78125,2.8541666666666665,1.7916666666666667,2.0208333333333335,1.7604166666666667,2.1666666666666665,1.3229166666666667,2.3333333333333335,1.1666666666666667,1.6979166666666667,1.3854166666666667,1.65625,95.0
0,2.2524271844660193,2.3106796116504853,1.6990291262135921,2.7475728155339807,3.203883495145631,2.233009708737864,1.6601941747572815,1.5339805825242718,0.9902912621359223,2.0776699029126213,2.320388349514563,1.5533980582524272,102.0
0,2.6666666666666665,4.833333333333333,4.0,2.75,4.416666666666667,3.3333333333333335,2.3333333333333335,3.0,2.0833333333333335,2.0,2.8333333333333335,2.0,23.0
0,1.9473684210526316,2.210526315789474,3.18796992481203,1.9924812030075187,1.9473684210526316,2.0526315789473686,1.3458646616541354,1.6090225563909775,2.2030075187969924,1.4210526315789473,1.368421052631579,1.4661654135338347,132.0
0,2.787878787878788,1.595959595959596,3.2626262626262625,3.0303030303030303,2.898989898989899,2.3838383838383836,2.1313131313131315,1.0707070707070707,2.323232323232323,2.323232323232323,1.9191919191919191,1.5858585858585859,98.0
0,2.2142857142857144,3.9047619047619047,2.4285714285714284,1.7857142857142858,3.9285714285714284,2.880952380952381,1.7857142857142858,2.7142857142857144,1.4761904761904763,1.4761904761904763,2.7142857142857144,1.8095238095238095,41.0
0,2.3506493506493507,2.6493506493506493,1.8571428571428572,2.4545454545454546,3.5714285714285716,2.6233766233766236,1.5974025974025974,1.5714285714285714,1.0909090909090908,1.6753246753246753,2.4415584415584415,1.6493506493506493,76.0
0,2.707317073170732,4.170731707317073,4.195121951219512,3.268292682926829,3.8780487804878048,2.902439024390244,1.853658536585366,2.658536585365854,2.2439024390243905,2.1463414634146343,2.4634146341463414,1.6341463414634145,40.0
0,2.057142857142857,1.5071428571428571,1.5,2.5785714285714287,2.2857142857142856,1.8142857142857143,1.7,0.9571428571428572,0.9357142857142857,1.9,1.6428571428571428,1.3,139.0
0,2.4051724137931036,1.7844827586206897,2.7327586206896552,3.646551724137931,4.008620689655173,2.4913793103448274,1.5172413793103448,1.0517241379310345,2.0258620689655173,2.6551724137931036,2.9224137931034484,1.75,115.0
0,2.590909090909091,4.863636363636363,3.6363636363636362,2.772727272727273,3.8181818181818183,3.5,2.1818181818181817,3.227272727272727,2.1818181818181817,1.8636363636363635,2.4545454545454546,1.9545454545454546,43.0
0,2.657142857142857,2.5428571428571427,3.1285714285714286,3.057142857142857,2.8,2.6142857142857143,2.1857142857142855,1.7857142857142858,2.1857142857142855,2.4285714285714284,2.0285714285714285,1.7857142857142858,69.0
0,2.4324324324324325,1.7027027027027026,2.581081081081081,2.824324324324324,3.4054054054054053,2.5405405405405403,2.108108108108108,1.2702702702702702,1.864864864864865,2.1486486486486487,2.608108108108108,1.6891891891891893,73.0
0,1.712,0.952,2.408,1.544,1.088,1.944,1.472,0.504,1.832,1.232,0.624,1.456,124.0
0,1.8888888888888888,1.6349206349206349,0.8888888888888888,2.0396825396825395,0.8888888888888888,1.9603174603174602,1.5634920634920635,1.1428571428571428,0.5793650793650794,1.6904761904761905,0.626984126984127,1.6428571428571428,125.0
0,3.064516129032258,4.32258064516129,3.967741935483871,2.967741935483871,4.67741935483871,3.129032258064516,2.2903225806451615,3.096774193548387,2.806451612903226,2.5161290322580645,3.5806451612903225,1.6451612903225807,30.0
0,2.3333333333333335,4.313725490196078,3.0588235294117645,3.5294117647058822,4.803921568627451,2.8627450980392157,1.8431372549019607,2.8627450980392157,1.803921568627451,2.5294117647058822,3.450980392156863,2.0,50.0
0,2.5,3.3214285714285716,3.4285714285714284,3.517857142857143,4.232142857142857,3.0357142857142856,2.0535714285714284,2.392857142857143,2.4464285714285716,2.5892857142857144,3.0,1.8214285714285714,55.0
0,2.3692307692307693,3.4615384615384617,1.8307692307692307,2.753846153846154,3.8461538461538463,2.5076923076923077,1.9076923076923078,2.4461538461538463,1.0615384615384615,1.8307692307692307,2.723076923076923,1.8461538461538463,64.0
0,2.6984126984126986,3.238095238095238,3.4444444444444446,3.5714285714285716,4.333333333333333,2.9682539682539684,2.126984126984127,2.238095238095238,2.2698412698412698,2.6666666666666665,3.126984126984127,1.9365079365079365,62.0
0,1.625,1.1770833333333333,2.0,1.8229166666666667,2.1145833333333335,1.5104166666666667,1.2604166666666667,0.84375,1.3333333333333333,1.3854166666666667,1.5416666666666667,1.0416666666666667,95.0
0,2.111111111111111,1.2314814814814814,1.6666666666666667,2.1944444444444446,2.064814814814815,2.0462962962962963,1.6481481481481481,0.6851851851851852,0.9907407407407407,1.7407407407407407,1.3240740740740742,1.4259259259259258,107.0
0,1.7454545454545454,2.890909090909091,2.3181818181818183,2.1454545454545455,1.4363636363636363,2.1,1.3818181818181818,1.9636363636363636,1.3636363636363635,1.4272727272727272,1.0272727272727273,1.1727272727272726,109.0
0,3.037037037037037,4.296296296296297,3.8703703703703702,3.5,4.574074074074074,3.1296296296296298,2.259259259259259,3.0925925925925926,2.6666666666666665,2.685185185185185,3.3703703703703702,2.1666666666666665,53.0
0,2.294573643410853,1.124031007751938,0.6356589147286822,1.7131782945736433,2.4108527131782944,1.7131782945736433,1.7984496124031009,0.6976744186046512,0.4186046511627907,1.2248062015503876,1.6589147286821706,1.2790697674418605,128.0
0,1.4344262295081966,2.622950819672131,1.0655737704918034,1.2295081967213115,0.7704918032786885,2.0245901639344264,1.2295081967213115,2.1721311475409837,0.6721311475409836,0.8770491803278688,0.5327868852459017,1.6065573770491803,121.0
0,2.25,4.916666666666667,3.75,2.5833333333333335,4.25,3.9166666666666665,1.75,3.1666666666666665,2.1666666666666665,2.25,2.8333333333333335,2.3333333333333335,23.0
0,2.7872340425531914,3.893617021276596,4.468085106382978,3.5531914893617023,4.468085106382978,3.6382978723404253,2.148936170212766,2.617021276595745,3.127659574468085,2.765957446808511,3.8297872340425534,2.106382978723404,46.0
0,3.04,3.08,3.81,3.44,4.04,2.69,2.08,1.8,2.48,2.46,2.6,2.01,99.0
0,3.0694444444444446,1.75,3.513888888888889,3.013888888888889,2.8333333333333335,2.625,2.5833333333333335,1.0138888888888888,2.5416666666666665,2.611111111111111,1.75,1.6805555555555556,71.0
0,1.7297297297297298,1.5225225225225225,2.3603603603603602,2.027027027027027,1.2972972972972974,2.5585585585585586,1.4324324324324325,1.063063063063063,1.837837837837838,1.6306306306306306,0.9279279279279279,1.990990990990991,110.0
0,2.267857142857143,2.5357142857142856,3.6607142857142856,3.017857142857143,3.375,3.0,1.9821428571428572,1.6607142857142858,2.4642857142857144,2.25,2.5,1.8035714285714286,55.0
0,2.4857142857142858,4.371428571428571,2.8857142857142857,2.8857142857142857,4.114285714285714,3.257142857142857,1.8571428571428572,2.9714285714285715,1.9428571428571428,2.5142857142857142,2.7142857142857144,1.8857142857142857,34.0
0,2.3970588235294117,1.7058823529411764,2.6470588235294117,2.985294117647059,3.5441176470588234,2.485294117647059,1.6470588235294117,1.161764705882353,1.5735294117647058,2.088235294117647,2.411764705882353,1.8823529411764706,67.0
0,2.0760869565217392,2.8260869565217392,1.8478260869565217,2.4456521739130435,1.9673913043478262,2.467391304347826,1.7608695652173914,2.130434782608696,1.3043478260869565,2.0652173913043477,1.358695652173913,1.8695652173913044,91.0
0,2.07741935483871,0.6451612903225806,1.032258064516129,1.8774193548387097,2.7483870967741937,1.929032258064516,1.4709677419354839,0.44516129032258067,0.7032258064516129,1.4387096774193548,2.0193548387096776,1.4,154.0
0,2.5,3.5869565217391304,3.4130434782608696,2.8260869565217392,4.456521739130435,3.130434782608696,1.6956521739130435,2.3260869565217392,2.0217391304347827,1.7391304347826086,3.0652173913043477,1.7391304347826086,45.0
0,2.0759493670886076,2.670886075949367,1.7341772151898733,2.4050632911392404,0.8987341772151899,1.8860759493670887,1.4050632911392404,1.7721518987341771,0.8987341772151899,1.8101265822784811,0.6075949367088608,1.2531645569620253,78.0
0,2.382716049382716,2.740740740740741,2.0246913580246915,2.814814814814815,3.45679012345679,2.4074074074074074,1.691358024691358,1.8148148148148149,1.123456790123457,2.0246913580246915,2.3950617283950617,1.5679012345679013,80.0
0,2.6120689655172415,1.7327586206896552,2.3706896551724137,2.1724137931034484,1.6896551724137931,1.8189655172413792,2.189655172413793,1.3017241379310345,1.8448275862068966,1.6551724137931034,1.206896551724138,1.2413793103448276,115.0
0,2.4814814814814814,2.54320987654321,3.8395061728395063,3.6790123456790123,3.4814814814814814,2.888888888888889,2.111111111111111,2.234567901234568,2.753086419753086,2.6666666666666665,2.580246913580247,1.9012345679012346,80.0
0,2.2666666666666666,1.9833333333333334,2.3583333333333334,2.2083333333333335,2.0166666666666666,2.183333333333333,1.4916666666666667,1.2916666666666667,1.3083333333333333,1.4833333333333334,1.2166666666666666,1.3916666666666666,119.0
0,2.2580645161290325,3.4838709677419355,1.8064516129032258,3.1451612903225805,3.161290322580645,2.532258064516129,1.6774193548387097,2.4516129032258065,1.2258064516129032,2.338709677419355,2.5806451612903225,1.8548387096774193,61.0
0,2.76,3.8933333333333335,1.16,2.7333333333333334,3.7066666666666666,2.8933333333333335,2.0933333333333333,2.7333333333333334,0.6266666666666667,1.92,2.7333333333333334,1.9333333333333333,74.0
0,3.5714285714285716,2.7738095238095237,3.261904761904762,3.3452380952380953,4.178571428571429,2.4404761904761907,2.5714285714285716,1.6428571428571428,2.0833333333333335,2.4404761904761907,2.7857142857142856,1.369047619047619,83.0
0,1.2287234042553192,1.2606382978723405,0.3882978723404255,1.5106382978723405,0.9574468085106383,1.1648936170212767,1.0904255319148937,0.898936170212766,0.2127659574468085,1.25,0.6436170212765957,0.9308510638297872,187.0
0,1.8141592920353982,1.5044247787610618,1.9115044247787611,1.9292035398230087,1.7168141592920354,2.0265486725663715,1.6283185840707965,1.2300884955752212,1.3716814159292035,1.6283185840707965,1.2920353982300885,1.407079646017699,112.0
0,1.8306451612903225,3.2419354838709675,0.6935483870967742,2.346774193548387,1.1451612903225807,2.338709677419355,1.403225806451613,2.443548387096774,0.3629032258064516,1.6370967741935485,0.8145161290322581,1.6290322580645162,123.0
0,2.5714285714285716,2.2551020408163267,2.2244897959183674,3.0816326530612246,3.13265306122449,2.163265306122449,2.2346938775510203,1.6020408163265305,1.4795918367346939,2.6020408163265305,2.377551020408163,1.7448979591836735,97.0
0,1.1666666666666667,1.0740740740740742,1.2962962962962963,1.3950617283950617,0.8580246913580247,1.2222222222222223,1.0617283950617284,0.7407407407407407,0.9197530864197531,1.154320987654321,0.5493827160493827,0.9506172839506173,161.0
0,1.9836065573770492,1.4426229508196722,2.6721311475409837,2.3442622950819674,1.278688524590164,1.7868852459016393,1.5573770491803278,1.0,2.057377049180328,1.8770491803278688,0.9180327868852459,1.4508196721311475,121.0
0,1.7976190476190477,1.9047619047619047,1.3214285714285714,1.8333333333333333,3.380952380952381,2.5714285714285716,1.4761904761904763,1.0238095238095237,0.4880952380952381,1.0,2.1904761904761907,1.5238095238095237,83.0
0,2.9838709677419355,3.4516129032258065,3.7580645161290325,3.338709677419355,4.290322580645161,2.5,2.274193548387097,2.2580645161290325,2.5483870967741935,2.2419354838709675,3.0161290322580645,1.435483870967742,61.0
0,2.858974358974359,2.1666666666666665,3.5384615384615383,3.58974358974359,3.8846153846153846,2.9615384615384617,2.2051282051282053,1.4871794871794872,2.5256410256410255,2.7564102564102564,2.628205128205128,1.8717948717948718,77.0
0,2.4857142857142858,2.6,1.7571428571428571,2.742857142857143,3.6285714285714286,2.4714285714285715,1.9857142857142858,1.8,1.042857142857143,2.085714285714286,2.5714285714285716,1.5571428571428572,69.0
0,2.704225352112676,3.704225352112676,2.3098591549295775,3.1690140845070425,4.070422535211268,2.7464788732394365,2.2816901408450705,2.4507042253521125,1.352112676056338,2.4507042253521125,2.788732394366197,1.7605633802816902,70.0
0,1.7526881720430108,2.6451612903225805,2.6129032258064515,3.193548387096774,1.5913978494623655,2.4623655913978495,1.5483870967741935,2.0,1.6451612903225807,2.6129032258064515,1.1505376344086022,1.6236559139784945,92.0
0,2.2278481012658227,2.2151898734177213,3.278481012658228,3.1139240506329116,2.6582278481012658,2.5569620253164556,2.1772151898734178,1.518987341772152,2.2151898734177213,2.5822784810126582,1.7088607594936709,1.518987341772152,78.0
0,2.840909090909091,2.4318181818181817,4.159090909090909,3.0681818181818183,3.8181818181818183,3.227272727272727,1.7954545454545454,1.5909090909090908,2.477272727272727,2.159090909090909,2.772727272727273,1.9090909090909092,43.0
0,2.5762711864406778,3.9661016949152543,2.457627118644068,3.135593220338983,4.389830508474576,3.0338983050847457,1.728813559322034,2.7457627118644066,1.6271186440677967,2.1016949152542375,3.0677966101694913,1.7627118644067796,58.0
0,2.3372093023255816,1.744186046511628,2.8255813953488373,2.5813953488372094,3.7906976744186047,2.558139534883721,1.7209302325581395,1.244186046511628,1.8488372093023255,1.6511627906976745,2.6744186046511627,1.6627906976744187,85.0
0,2.7837837837837838,4.513513513513513,4.27027027027027,3.6486486486486487,3.5405405405405403,3.027027027027027,2.054054054054054,3.1486486486486487,2.675675675675676,2.810810810810811,2.3783783783783785,1.5675675675675675,73.0
0,2.2708333333333335,4.520833333333333,3.7291666666666665,3.3125,3.4791666666666665,3.2291666666666665,1.7708333333333333,3.3125,2.3333333333333335,2.3541666666666665,2.375,1.8541666666666667,47.0
0,2.54,2.98,4.0,3.12,4.28,2.88,1.8,1.72,2.6,2.48,3.06,1.72,49.0
0,2.642857142857143,4.035714285714286,2.2142857142857144,3.0,4.142857142857143,3.0714285714285716,1.9107142857142858,2.7142857142857144,1.3214285714285714,2.017857142857143,2.6964285714285716,1.7142857142857142,55.0
0,2.4285714285714284,2.693877551020408,2.5714285714285716,2.510204081632653,3.7346938775510203,3.0816326530612246,2.0408163265306123,1.8979591836734695,1.6122448979591837,2.0816326530612246,2.7551020408163267,2.142857142857143,48.0
0,2.540983606557377,2.8852459016393444,2.1147540983606556,2.6721311475409837,2.180327868852459,2.9836065573770494,2.0491803278688523,2.622950819672131,1.2295081967213115,2.081967213114754,1.4918032786885247,2.2295081967213113,60.0
0,2.23728813559322,2.152542372881356,3.0338983050847457,3.406779661016949,4.0,3.23728813559322,1.5423728813559323,1.271186440677966,1.8644067796610169,2.2542372881355934,2.5084745762711864,1.9830508474576272,58.0
0,3.022727272727273,4.545454545454546,2.159090909090909,3.75,4.5,3.0681818181818183,2.2045454545454546,3.340909090909091,1.3181818181818181,2.840909090909091,3.340909090909091,1.8181818181818181,43.0
0,2.226086956521739,2.5217391304347827,1.791304347826087,2.4347826086956523,0.8782608695652174,2.4782608695652173,1.808695652173913,1.8956521739130434,1.208695652173913,1.8608695652173912,0.4782608695652174,1.7739130434782608,114.0
0,1.8169014084507042,2.056338028169014,2.619718309859155,2.5774647887323945,3.7183098591549295,2.676056338028169,1.619718309859155,1.4788732394366197,1.8591549295774648,2.1971830985915495,3.140845070422535,2.0,70.0
0,2.151898734177215,2.670886075949367,1.8354430379746836,2.949367088607595,2.392405063291139,2.2278481012658227,1.6329113924050633,1.5949367088607596,1.0632911392405062,2.2531645569620253,1.4936708860759493,1.5443037974683544,78.0
0,2.8,4.233333333333333,3.433333333333333,2.7333333333333334,3.533333333333333,3.1333333333333333,2.1333333333333333,3.033333333333333,1.7666666666666666,1.8,2.2,1.8,29.0
0,2.509433962264151,1.1037735849056605,2.981132075471698,1.8962264150943395,2.0943396226415096,2.4150943396226414,1.6981132075471699,0.6886792452830188,1.9339622641509433,1.509433962264151,1.5377358490566038,1.669811320754717,105.0
0,2.8,2.4909090909090907,2.5090909090909093,3.4909090909090907,4.054545454545455,2.581818181818182,2.090909090909091,1.6363636363636365,1.5636363636363637,2.5636363636363635,2.7818181818181817,1.4363636363636363,54.0
0,1.732394366197183,2.943661971830986,2.6619718309859155,2.8450704225352115,2.76056338028169,2.6338028169014085,1.3380281690140845,2.183098591549296,1.676056338028169,2.3098591549295775,1.8591549295774648,1.732394366197183,70.0
0,2.0,1.7692307692307692,2.2,2.5384615384615383,3.046153846153846,2.6923076923076925,1.5076923076923077,1.2153846153846153,1.4615384615384615,2.3846153846153846,2.169230769230769,1.9846153846153847,64.0
0,2.5660377358490565,3.490566037735849,3.660377358490566,3.2452830188679247,3.6226415094339623,2.5849056603773586,1.9622641509433962,2.7358490566037736,2.2830188679245285,2.6037735849056602,2.5283018867924527,1.4339622641509433,52.0
0,3.1777777777777776,4.644444444444445,3.977777777777778,3.466666666666667,3.8444444444444446,3.511111111111111,2.533333333333333,2.8666666666666667,2.3555555555555556,2.488888888888889,2.2888888888888888,1.7555555555555555,44.0
0,2.2988505747126435,2.8620689655172415,2.1149425287356323,3.0689655172413794,2.7471264367816093,2.2873563218390807,1.7471264367816093,1.9770114942528736,1.4252873563218391,2.2873563218390807,1.9885057471264367,1.6436781609195403,86.0
0,1.7926829268292683,3.1219512195121952,1.7439024390243902,2.4878048780487805,2.0609756097560976,2.0121951219512195,1.4024390243902438,2.3658536585365852,1.0975609756097562,1.975609756097561,1.451219512195122,1.4024390243902438,81.0
0,2.2934782608695654,3.032608695652174,1.3043478260869565,2.4782608695652173,3.3260869565217392,2.4782608695652173,1.576086956521739,1.9021739130434783,0.6413043478260869,1.7173913043478262,2.3152173913043477,1.5434782608695652,91.0
0,2.781609195402299,2.896551724137931,3.8045977011494254,2.5057471264367814,1.7816091954022988,3.1264367816091956,1.9885057471264367,1.8160919540229885,2.367816091954023,2.0,1.1149425287356323,1.7471264367816093,86.0
0,2.410958904109589,1.9452054794520548,2.506849315068493,3.0136986301369864,3.547945205479452,2.547945205479452,2.0136986301369864,1.452054794520548,1.8630136986301369,2.356164383561644,2.8767123287671232,1.63013698630137,72.0
0,2.0194174757281553,2.592233009708738,2.2815533980582523,2.7766990291262137,2.203883495145631,1.9514563106796117,1.5533980582524272,1.7281553398058251,1.2718446601941749,2.145631067961165,1.3980582524271845,1.2233009708737863,102.0
0,3.0106382978723403,3.4468085106382977,1.7234042553191489,2.9893617021276597,2.074468085106383,2.393617021276596,2.021276595744681,2.404255319148936,1.1702127659574468,2.095744680851064,1.2765957446808511,1.797872340425532,93.0
0,1.9850746268656716,2.716417910447761,3.5223880597014925,3.2238805970149254,1.9850746268656716,3.1044776119402986,1.5970149253731343,2.283582089552239,2.746268656716418,2.671641791044776,1.4776119402985075,2.283582089552239,66.0
0,2.062992125984252,1.5196850393700787,2.141732283464567,2.5826771653543306,2.4960629921259843,1.811023622047244,1.7244094488188977,0.968503937007874,1.5748031496062993,2.1181102362204722,1.8976377952755905,1.3779527559055118,126.0
0,1.6595744680851063,1.3829787234042554,1.6063829787234043,2.3617021276595747,1.5638297872340425,1.9148936170212767,1.4574468085106382,0.8829787234042553,1.0,2.148936170212766,1.0851063829787233,1.351063829787234,93.0
0,3.25,4.607142857142857,4.5,3.4642857142857144,4.785714285714286,3.607142857142857,2.0357142857142856,3.25,2.7857142857142856,2.3214285714285716,3.607142857142857,1.75,27.0
0,2.2771084337349397,1.6144578313253013,2.0240963855421685,2.3493975903614457,2.5180722891566263,2.1566265060240966,1.9397590361445782,1.2048192771084338,1.3132530120481927,1.8795180722891567,1.7710843373493976,1.4457831325301205,82.0
0,3.111111111111111,4.592592592592593,4.166666666666667,4.037037037037037,4.0,3.611111111111111,2.2222222222222223,3.0,2.5185185185185186,3.0,2.759259259259259,1.6851851851851851,53.0
0,1.9591836734693877,1.5714285714285714,3.010204081632653,2.316326530612245,1.5816326530612246,2.2346938775510203,1.5918367346938775,1.1224489795918366,2.0816326530612246,1.8979591836734695,1.1326530612244898,1.3673469387755102,97.0
0,2.3956043956043955,1.8461538461538463,2.3516483516483517,2.868131868131868,2.5934065934065935,2.076923076923077,1.9230769230769231,1.1868131868131868,1.4175824175824177,2.131868131868132,1.7032967032967032,1.2967032967032968,90.0
0,2.309090909090909,2.2181818181818183,3.4363636363636365,3.1272727272727274,4.181818181818182,3.018181818181818,1.690909090909091,1.6181818181818182,2.3454545454545452,2.4545454545454546,3.1272727272727274,2.036363636363636,54.0
0,2.1386138613861387,1.9504950495049505,2.3465346534653464,2.514851485148515,1.3267326732673268,2.792079207920792,1.7821782178217822,1.1584158415841583,1.4257425742574257,1.891089108910891,0.7821782178217822,1.881188118811881,100.0
0,3.5054945054945055,4.681318681318682,3.3076923076923075,4.087912087912088,3.2747252747252746,2.901098901098901,2.340659340659341,3.32967032967033,2.2967032967032965,3.021978021978022,1.978021978021978,2.1648351648351647,90.0
0,1.8556701030927836,3.1649484536082473,3.381443298969072,3.4123711340206184,4.288659793814433,2.845360824742268,1.3917525773195876,2.0103092783505154,2.3711340206185567,2.402061855670103,3.051546391752577,2.0309278350515463,96.0
0,2.596638655462185,2.6134453781512605,1.6134453781512605,2.857142857142857,1.1092436974789917,2.7899159663865545,1.9075630252100841,1.8319327731092436,1.0252100840336134,2.0252100840336134,0.8235294117647058,1.9579831932773109,118.0
0,2.0754716981132075,2.7169811320754715,1.9150943396226414,2.1132075471698113,1.4339622641509433,1.7830188679245282,1.490566037735849,2.018867924528302,1.150943396226415,1.6415094339622642,0.839622641509434,1.3018867924528301,105.0
0,2.765957446808511,4.23404255319149,4.404255319148936,3.574468085106383,4.361702127659575,3.4680851063829787,2.5106382978723403,2.765957446808511,3.0425531914893615,2.765957446808511,2.8297872340425534,1.9787234042553192,46.0
0,1.6271186440677967,1.694915254237288,2.3389830508474576,1.8559322033898304,1.6016949152542372,2.288135593220339,1.3389830508474576,1.0677966101694916,1.4576271186440677,1.2881355932203389,1.0508474576271187,1.6101694915254237,117.0
0,2.7222222222222223,2.375,3.5277777777777777,3.375,4.138888888888889,3.0833333333333335,1.8055555555555556,1.5694444444444444,2.3194444444444446,2.5972222222222223,3.0555555555555554,2.125,71.0
